project_name,task_id,task_name,start_date,end_date,baseline_start,baseline_end,duration,percent_complete,update_phase,is_critical,slip_days,severity_score,change_type
Beta,tsk-043,Task 043,2025-09-23,NA,2025-09-23,2025-11-22,NA,0.027992215615441476,Update_004,False,0.0,0.0,Initial
Beta,tsk-044,Task 044,2025-10-18,2025-12-11,2025-10-15,2025-12-03,54.0,0.01,Update_004,False,8.0,8.0,Initial
Beta,tsk-045,Task 045,2025-02-01,2025-03-26,2025-01-30,2025-02-09,53.0,1.0,Update_004,True,45.0,10.0,No Change
Beta,tsk-046,Task 046,2025-08-01,2025-09-27,2025-08-02,2025-09-12,57.0,0.8393396066449738,Update_004,True,15.0,10.0,No Change
Beta,tsk-047,Task 047,2024-11-23,2025-02-22,2024-11-22,2025-01-10,91.0,0.8031904116275581,Update_004,False,43.0,10.0,Initial
Beta,tsk-048,Task 048,2025-03-21,2025-05-31,2025-03-21,2025-04-23,71.0,1.0,Update_004,False,38.0,10.0,No Change
Beta,tsk-049,Task 049,2025-10-11,2025-11-21,2025-10-13,2025-11-25,41.0,1.0,Update_004,False,-4.0,0.0,Initial
Beta,tsk-050,Task 050,2025-03-07,2025-05-18,2025-03-06,2025-04-16,72.0,0.948150201199497,Update_004,False,32.0,10.0,No Change
Beta,tsk-051,Task 051,2025-01-04,2025-03-31,2025-01-03,2025-02-07,86.0,1.0,Update_004,False,52.0,10.0,No Change
Beta,tsk-052,Task 052,2025-04-22,2025-08-16,2025-04-24,2025-06-15,116.0,1.0,Update_004,True,62.0,10.0,Initial
Beta,tsk-053,Task 053,2025-01-12,2025-02-11,2025-01-11,2025-01-22,30.0,1.0,Update_004,False,20.0,10.0,No Change
Beta,tsk-054,Task 054,2025-03-14,2025-05-14,2025-03-16,2025-04-14,61.0,1.0,Update_004,True,30.0,10.0,No Change
Beta,tsk-055,Task 055,2025-01-31,2025-04-15,2025-02-01,2025-03-05,74.0,1.0,Update_004,False,41.0,10.0,No Change
Beta,tsk-056,Task 056,2025-06-25,2025-08-19,2025-06-22,2025-07-13,55.0,1.0,Update_004,True,37.0,10.0,No Change
Beta,tsk-057,Task 057,2025-03-18,2025-03-28,2025-03-21,2025-04-02,10.0,0.46101561716570455,Update_004,False,-5.0,0.0,No Change
Beta,tsk-058,Task 058,2025-10-25,2026-01-24,2025-10-28,2025-11-27,91.0,0.836960304985866,Update_004,False,58.0,10.0,No Change
Beta,tsk-059,Task 059,2025-03-18,2025-06-13,2025-03-16,2025-04-25,87.0,1.0,Update_004,False,49.0,10.0,No Change
Beta,tsk-060,Task 060,2024-12-01,2025-01-10,2024-12-01,2024-12-24,40.0,1.0,Update_004,True,17.0,10.0,No Change
Beta,tsk-061,Task 061,2025-06-08,2025-08-23,2025-06-09,2025-07-02,76.0,0.48315450205841093,Update_004,True,52.0,10.0,No Change
Beta,tsk-062,Task 062,2025-01-05,NA,2025-01-02,2025-02-18,NA,0.549629030866218,Update_004,False,0.0,0.0,Initial
Beta,tsk-063,Task 063,2025-05-30,2025-08-07,2025-05-27,2025-06-16,69.0,1.0,Update_004,True,52.0,10.0,No Change
Beta,tsk-064,Task 064,2025-06-04,2025-08-10,2025-06-01,2025-06-25,67.0,0.4341398672314576,Update_004,True,46.0,10.0,No Change
Beta,tsk-065,Task 065,2025-01-09,2025-03-21,2025-01-06,2025-02-15,71.0,0.0129344165348954,Update_004,False,34.0,10.0,No Change
Beta,tsk-066,Task 066,2025-10-30,2026-01-27,2025-10-29,2025-12-04,89.0,1.0,Update_004,False,54.0,10.0,No Change
Beta,tsk-067,Task 067,2025-10-27,2025-12-27,2025-10-25,2025-11-04,61.0,1.0,Update_004,False,53.0,10.0,Initial
Beta,tsk-068,Task 068,2025-05-11,2025-07-07,2025-05-10,2025-06-05,57.0,1.0,Update_004,False,32.0,10.0,No Change
Beta,tsk-069,Task 069,2025-08-15,2025-10-17,2025-08-13,2025-08-24,63.0,1.0,Update_004,False,54.0,10.0,No Change
Beta,tsk-070,Task 070,2025-10-08,2025-12-11,2025-10-05,2025-11-09,64.0,0.5518769632669068,Update_004,False,32.0,10.0,No Change
Beta,tsk-071,Task 071,2025-02-10,2025-04-26,2025-02-09,2025-04-02,75.0,1.0,Update_004,False,24.0,10.0,No Change
Beta,tsk-072,Task 072,2025-01-02,NA,2025-01-05,2025-01-26,NA,0.4972488476364229,Update_004,False,0.0,0.0,Initial
Beta,tsk-073,Task 073,2024-11-17,2025-03-02,2024-11-14,2025-01-03,105.0,1.0,Update_004,False,58.0,10.0,No Change
Beta,tsk-074,Task 074,2025-05-09,2025-07-12,2025-05-08,2025-07-02,64.0,1.0,Update_004,True,10.0,10.0,No Change
Beta,tsk-075,Task 075,2025-04-19,2025-07-12,2025-04-16,2025-05-14,84.0,0.0009213859369108735,Update_004,False,59.0,10.0,Initial
Beta,tsk-001,Task 001,2025-01-08,2025-02-22,2025-01-06,2025-01-29,45.0,0.01859167646193623,Update_012,True,24.0,10.0,No Change
Beta,tsk-002,Task 002,2025-02-20,2025-02-26,2025-02-18,2025-04-19,6.0,0.29234428986558925,Update_012,False,-52.0,0.0,No Change
Beta,tsk-003,Task 003,2025-04-28,2025-09-01,2025-04-30,2025-06-14,126.0,0.6361179770059231,Update_012,False,79.0,10.0,No Change
Beta,tsk-004,Task 004,2025-07-18,2025-09-29,2025-07-21,2025-09-05,73.0,0.6389652408681233,Update_012,False,24.0,10.0,No Change
Beta,tsk-005,Task 005,2025-06-07,2025-10-17,2025-06-04,2025-07-16,132.0,0.03237868217009538,Update_012,True,93.0,10.0,Slipped Further
Beta,tsk-006,Task 006,2025-09-04,2025-11-23,2025-09-03,2025-11-02,80.0,1.0,Update_012,False,21.0,10.0,No Change
Beta,tsk-007,Task 007,2025-06-01,2025-07-18,2025-05-29,2025-06-15,47.0,0.5888267780439997,Update_012,False,33.0,10.0,No Change
Beta,tsk-008,Task 008,2025-02-11,2025-04-29,2025-02-13,2025-03-07,77.0,1.0,Update_012,False,53.0,10.0,No Change
Beta,tsk-009,Task 009,2025-09-08,2025-10-04,2025-09-10,2025-10-03,26.0,1.0,Update_012,False,1.0,1.0,No Change
Beta,tsk-010,Task 010,2025-10-11,2026-01-07,2025-10-13,2025-11-18,88.0,0.01883476809933994,Update_012,False,50.0,10.0,No Change
Beta,tsk-011,Task 011,2024-11-20,2025-01-07,2024-11-17,2024-12-13,48.0,1.0,Update_012,False,25.0,10.0,No Change
Beta,tsk-012,Task 012,2025-05-13,2025-07-27,2025-05-15,2025-06-23,75.0,0.8988175050066076,Update_012,True,34.0,10.0,No Change
Beta,tsk-013,Task 013,2025-10-26,2025-11-28,2025-10-28,2025-11-13,33.0,1.0,Update_012,False,15.0,10.0,No Change
Beta,tsk-014,Task 014,2024-12-10,2025-03-08,2024-12-09,2025-02-06,88.0,1.0,Update_012,True,30.0,10.0,No Change
Beta,tsk-015,Task 015,2025-07-12,2025-10-01,2025-07-10,2025-07-21,81.0,1.0,Update_012,False,72.0,10.0,No Change
Beta,tsk-016,Task 016,2025-10-25,2025-11-04,2025-10-25,2025-11-15,10.0,1.0,Update_012,False,-11.0,0.0,No Change
Beta,tsk-017,Task 017,2024-12-04,2025-01-07,2024-12-04,2024-12-15,34.0,1.0,Update_012,False,23.0,10.0,No Change
Beta,tsk-018,Task 018,2025-02-11,2025-05-27,2025-02-11,2025-02-22,105.0,1.0,Update_012,False,94.0,10.0,No Change
Beta,tsk-019,Task 019,2025-04-06,2025-07-28,2025-04-06,2025-05-26,113.0,0.7054423176639044,Update_012,False,63.0,10.0,No Change
Beta,tsk-020,Task 020,2025-01-15,2025-04-30,2025-01-17,2025-02-18,105.0,0.45475425202752295,Update_012,False,71.0,10.0,No Change
Beta,tsk-021,Task 021,2024-12-05,2025-02-14,2024-12-03,2025-01-21,71.0,1.0,Update_012,True,24.0,10.0,No Change
Beta,tsk-022,Task 022,2025-03-08,2025-06-17,2025-03-11,2025-04-30,101.0,1.0,Update_012,True,48.0,10.0,No Change
Beta,tsk-023,Task 023,2025-10-21,2025-12-28,2025-10-22,2025-11-13,68.0,0.744714248405407,Update_012,True,45.0,10.0,No Change
Beta,tsk-024,Task 024,2025-02-15,2025-06-16,2025-02-13,2025-04-01,121.0,1.0,Update_012,False,76.0,10.0,No Change
Beta,tsk-025,Task 025,2025-06-28,2025-09-29,2025-06-25,2025-07-18,93.0,1.0,Update_012,False,73.0,10.0,No Change
Beta,tsk-026,Task 026,2025-07-08,2025-07-22,2025-07-10,2025-07-20,14.0,0.9209841721792175,Update_012,False,2.0,2.0,No Change
Beta,tsk-027,Task 027,2024-12-10,2025-03-11,2024-12-11,2025-01-20,91.0,0.006566756320468903,Update_012,False,50.0,10.0,No Change
Beta,tsk-028,Task 028,2025-06-08,2025-07-05,2025-06-11,2025-07-02,27.0,1.0,Update_012,False,3.0,3.0,No Change
Beta,tsk-029,Task 029,2025-02-05,2025-06-02,2025-02-04,2025-04-02,117.0,1.0,Update_012,False,61.0,10.0,No Change
Beta,tsk-030,Task 030,2025-06-01,2025-08-08,2025-05-29,2025-07-25,68.0,0.8812851421067537,Update_012,True,14.0,10.0,No Change
Beta,tsk-031,Task 031,2025-10-16,2025-12-21,2025-10-14,2025-11-06,66.0,0.17639219642912918,Update_012,False,45.0,10.0,No Change
Beta,tsk-032,Task 032,2025-10-10,2025-12-07,2025-10-11,2025-11-15,58.0,1.0,Update_012,False,22.0,10.0,No Change
Beta,tsk-033,Task 033,2025-02-18,2025-06-18,2025-02-20,2025-03-30,120.0,1.0,Update_012,False,80.0,10.0,No Change
Beta,tsk-034,Task 034,2025-04-26,2025-05-30,2025-04-23,2025-05-20,34.0,1.0,Update_012,True,10.0,10.0,No Change
Beta,tsk-035,Task 035,2025-03-29,2025-04-30,2025-03-31,2025-04-15,32.0,1.0,Update_012,False,15.0,10.0,No Change
Beta,tsk-036,Task 036,2024-11-24,2025-01-14,2024-11-25,2024-12-05,51.0,0.6259364533050467,Update_012,True,40.0,10.0,No Change
Beta,tsk-037,Task 037,2024-11-20,2025-01-19,2024-11-23,2025-01-12,60.0,1.0,Update_012,True,7.0,10.0,No Change
Beta,tsk-038,Task 038,2024-12-08,2025-01-07,2024-12-10,2025-01-13,30.0,1.0,Update_012,False,-6.0,0.0,No Change
Beta,tsk-039,Task 039,2025-01-16,2025-04-12,2025-01-17,2025-02-14,86.0,0.16877541856979245,Update_012,False,57.0,10.0,No Change
Beta,tsk-040,Task 040,2024-11-27,2025-01-26,2024-11-27,2024-12-08,60.0,1.0,Update_012,False,49.0,10.0,No Change
Beta,tsk-041,Task 041,2025-04-03,2025-06-02,2025-04-05,2025-04-29,60.0,1.0,Update_012,False,34.0,10.0,No Change
Beta,tsk-042,Task 042,2025-02-09,2025-04-08,2025-02-09,2025-02-25,58.0,0.04200607513706094,Update_012,False,42.0,10.0,No Change
Beta,tsk-043,Task 043,2025-09-23,2026-01-13,2025-09-23,2025-11-22,112.0,1.0,Update_012,False,52.0,10.0,No Change
Beta,tsk-044,Task 044,2025-10-18,2025-11-02,2025-10-15,2025-12-03,15.0,1.0,Update_012,False,-31.0,0.0,No Change
Beta,tsk-045,Task 045,2025-02-01,2025-04-01,2025-01-30,2025-02-09,59.0,1.0,Update_012,True,51.0,10.0,No Change
Beta,tsk-046,Task 046,2025-08-01,2025-09-27,2025-08-02,2025-09-12,57.0,0.6023554715537864,Update_012,True,15.0,10.0,No Change
Beta,tsk-047,Task 047,2024-11-23,2025-02-22,2024-11-22,2025-01-10,91.0,1.0,Update_012,False,43.0,10.0,No Change
Beta,tsk-048,Task 048,2025-03-21,2025-05-31,2025-03-21,2025-04-23,71.0,1.0,Update_012,False,38.0,10.0,No Change
Beta,tsk-049,Task 049,2025-10-11,2025-11-28,2025-10-13,2025-11-25,48.0,1.0,Update_012,False,3.0,3.0,Slipped Further
Beta,tsk-050,Task 050,2025-03-07,2025-05-18,2025-03-06,2025-04-16,72.0,1.0,Update_012,False,32.0,10.0,No Change
Beta,tsk-051,Task 051,2025-01-04,2025-04-04,2025-01-03,2025-02-07,90.0,0.04822602361351043,Update_012,False,56.0,10.0,No Change
Beta,tsk-052,Task 052,2025-04-22,2025-08-16,2025-04-24,2025-06-15,116.0,0.04093397102499209,Update_012,True,62.0,10.0,No Change
Beta,tsk-053,Task 053,2025-01-12,2025-02-11,2025-01-11,2025-01-22,30.0,0.5848023214576531,Update_012,False,20.0,10.0,No Change
Beta,tsk-054,Task 054,2025-03-14,2025-05-14,2025-03-16,2025-04-14,61.0,1.0,Update_012,True,30.0,10.0,No Change
Beta,tsk-055,Task 055,2025-01-31,2025-04-24,2025-02-01,2025-03-05,83.0,1.0,Update_012,False,50.0,10.0,No Change
Beta,tsk-056,Task 056,2025-06-25,2025-08-19,2025-06-22,2025-07-13,55.0,0.9243373211226016,Update_012,True,37.0,10.0,No Change
Beta,tsk-057,Task 057,2025-03-18,2025-03-28,2025-03-21,2025-04-02,10.0,0.041296038289994834,Update_012,False,-5.0,0.0,No Change
Beta,tsk-058,Task 058,2025-10-25,2026-02-01,2025-10-28,2025-11-27,99.0,0.14550246391982535,Update_012,False,66.0,10.0,No Change
Beta,tsk-059,Task 059,2025-03-18,2025-08-02,2025-03-16,2025-04-25,137.0,1.0,Update_012,False,99.0,10.0,Slipped Further
Beta,tsk-060,Task 060,2024-12-01,2025-01-17,2024-12-01,2024-12-24,47.0,1.0,Update_012,True,24.0,10.0,No Change
Beta,tsk-061,Task 061,2025-06-08,2025-08-24,2025-06-09,2025-07-02,77.0,1.0,Update_012,True,53.0,10.0,No Change
Beta,tsk-062,Task 062,2025-01-05,2025-04-27,2025-01-02,2025-02-18,112.0,1.0,Update_012,False,68.0,10.0,No Change
Beta,tsk-063,Task 063,2025-05-30,2025-08-17,2025-05-27,2025-06-16,79.0,1.0,Update_012,True,62.0,10.0,No Change
Beta,tsk-064,Task 064,2025-06-04,2025-08-10,2025-06-01,2025-06-25,67.0,0.8478128754398105,Update_012,True,46.0,10.0,No Change
Beta,tsk-065,Task 065,2025-01-09,2025-03-21,2025-01-06,2025-02-15,71.0,1.0,Update_012,False,34.0,10.0,No Change
Beta,tsk-066,Task 066,2025-10-30,2026-01-27,2025-10-29,2025-12-04,89.0,0.8892616896050383,Update_012,False,54.0,10.0,No Change
Beta,tsk-067,Task 067,2025-10-27,2025-12-27,2025-10-25,2025-11-04,61.0,0.4726390867205703,Update_012,False,53.0,10.0,No Change
Beta,tsk-068,Task 068,2025-05-11,2025-07-10,2025-05-10,2025-06-05,60.0,1.0,Update_012,False,35.0,10.0,No Change
Beta,tsk-069,Task 069,2025-08-15,2025-10-17,2025-08-13,2025-08-24,63.0,1.0,Update_012,False,54.0,10.0,No Change
Beta,tsk-070,Task 070,2025-10-08,2025-12-11,2025-10-05,2025-11-09,64.0,0.8036601172334807,Update_012,False,32.0,10.0,No Change
Beta,tsk-071,Task 071,2025-02-10,2025-06-22,2025-02-09,2025-04-02,132.0,1.0,Update_012,False,81.0,10.0,No Change
Beta,tsk-072,Task 072,2025-01-02,2025-02-12,2025-01-05,2025-01-26,41.0,0.02780908675198785,Update_012,False,17.0,10.0,No Change
Beta,tsk-073,Task 073,2024-11-17,2025-04-29,2024-11-14,2025-01-03,163.0,0.6445816941738591,Update_012,False,116.0,10.0,No Change
Beta,tsk-074,Task 074,2025-05-09,2025-09-22,2025-05-08,2025-07-02,136.0,1.0,Update_012,True,82.0,10.0,No Change
Beta,tsk-075,Task 075,2025-04-19,2025-07-20,2025-04-16,2025-05-14,92.0,0.01,Update_012,False,67.0,10.0,Slipped Further
Beta,tsk-001,Task 001,2025-01-08,2025-02-22,2025-01-06,2025-01-29,45.0,1.0,Update_006,True,24.0,10.0,Initial
Beta,tsk-002,Task 002,2025-02-20,2025-02-26,2025-02-18,2025-04-19,6.0,1.0,Update_006,False,-52.0,0.0,Initial
Beta,tsk-003,Task 003,2025-04-28,2025-09-01,2025-04-30,2025-06-14,126.0,0.8938837064655514,Update_006,False,79.0,10.0,Initial
Beta,tsk-004,Task 004,2025-07-18,2025-09-29,2025-07-21,2025-09-05,73.0,0.17737084811348197,Update_006,False,24.0,10.0,Initial
Beta,tsk-005,Task 005,2025-06-07,2025-09-09,2025-06-04,2025-07-16,94.0,1.0,Update_006,True,55.0,10.0,Initial
Beta,tsk-006,Task 006,2025-09-04,2025-11-25,2025-09-03,2025-11-02,82.0,1.0,Update_006,False,23.0,10.0,Initial
Beta,tsk-007,Task 007,2025-06-01,2025-07-10,2025-05-29,2025-06-15,39.0,1.0,Update_006,False,25.0,10.0,Initial
Beta,tsk-008,Task 008,2025-02-11,2025-04-29,2025-02-13,2025-03-07,77.0,0.6208188723407921,Update_006,False,53.0,10.0,Initial
Beta,tsk-009,Task 009,2025-09-08,2025-10-04,2025-09-10,2025-10-03,26.0,0.8895264273375334,Update_006,False,1.0,1.0,Initial
Beta,tsk-010,Task 010,2025-10-11,2026-01-07,2025-10-13,2025-11-18,88.0,0.7657195226241996,Update_006,False,50.0,10.0,Initial
Beta,tsk-011,Task 011,2024-11-20,2025-01-07,2024-11-17,2024-12-13,48.0,1.0,Update_006,False,25.0,10.0,Initial
Beta,tsk-012,Task 012,2025-05-13,2025-07-12,2025-05-15,2025-06-23,60.0,0.607567082113135,Update_006,True,19.0,10.0,Initial
Beta,tsk-013,Task 013,2025-10-26,2025-11-28,2025-10-28,2025-11-13,33.0,1.0,Update_006,False,15.0,10.0,Initial
Beta,tsk-014,Task 014,2024-12-10,2025-03-08,2024-12-09,2025-02-06,88.0,0.5949724792998055,Update_006,True,30.0,10.0,Initial
Beta,tsk-015,Task 015,2025-07-12,2025-10-01,2025-07-10,2025-07-21,81.0,1.0,Update_006,False,72.0,10.0,Initial
Beta,tsk-016,Task 016,2025-10-25,2025-11-04,2025-10-25,2025-11-15,10.0,0.7269774246953764,Update_006,False,-11.0,0.0,Initial
Beta,tsk-017,Task 017,2024-12-04,2025-01-07,2024-12-04,2024-12-15,34.0,0.5675082099568293,Update_006,False,23.0,10.0,Initial
Beta,tsk-018,Task 018,2025-02-11,NA,2025-02-11,2025-02-22,NA,0.5582886231753477,Update_006,False,0.0,0.0,Initial
Beta,tsk-019,Task 019,2025-04-06,2025-07-28,2025-04-06,2025-05-26,113.0,0.9156368305618733,Update_006,False,63.0,10.0,Initial
Beta,tsk-020,Task 020,2025-01-15,NA,2025-01-17,2025-02-18,NA,0.5294265031100258,Update_006,False,0.0,0.0,Initial
Beta,tsk-021,Task 021,2024-12-05,2025-02-14,2024-12-03,2025-01-21,71.0,1.0,Update_006,True,24.0,10.0,Initial
Beta,tsk-022,Task 022,2025-03-08,2025-06-17,2025-03-11,2025-04-30,101.0,0.0032813072287006476,Update_006,True,48.0,10.0,Initial
Beta,tsk-023,Task 023,2025-10-21,2025-12-28,2025-10-22,2025-11-13,68.0,1.0,Update_006,True,45.0,10.0,Initial
Beta,tsk-024,Task 024,2025-02-15,2025-06-16,2025-02-13,2025-04-01,121.0,1.0,Update_006,False,76.0,10.0,Initial
Beta,tsk-025,Task 025,2025-06-28,NA,2025-06-25,2025-07-18,NA,0.3778214047761666,Update_006,False,0.0,0.0,Initial
Beta,tsk-026,Task 026,2025-07-08,2025-07-22,2025-07-10,2025-07-20,14.0,0.7355592345783737,Update_006,False,2.0,2.0,Initial
Beta,tsk-027,Task 027,2024-12-10,2025-03-11,2024-12-11,2025-01-20,91.0,0.02342697083842922,Update_006,False,50.0,10.0,Initial
Beta,tsk-028,Task 028,2025-06-08,2025-07-05,2025-06-11,2025-07-02,27.0,0.2831860127324898,Update_006,False,3.0,3.0,Initial
Beta,tsk-029,Task 029,2025-02-05,2025-05-29,2025-02-04,2025-04-02,113.0,1.0,Update_006,False,57.0,10.0,Initial
Beta,tsk-030,Task 030,2025-06-01,2025-08-08,2025-05-29,2025-07-25,68.0,0.0427104887230783,Update_006,True,14.0,10.0,Initial
Beta,tsk-031,Task 031,2025-10-16,2025-12-21,2025-10-14,2025-11-06,66.0,0.47055479460248933,Update_006,False,45.0,10.0,Initial
Beta,tsk-032,Task 032,2025-10-10,2025-11-30,2025-10-11,2025-11-15,51.0,0.44529521833630215,Update_006,False,15.0,10.0,Initial
Beta,tsk-033,Task 033,2025-02-18,2025-06-18,2025-02-20,2025-03-30,120.0,0.51547749470828,Update_006,False,80.0,10.0,Initial
Beta,tsk-034,Task 034,2025-04-26,NA,2025-04-23,2025-05-20,NA,0.7867478846898313,Update_006,True,0.0,0.0,Initial
Beta,tsk-035,Task 035,2025-03-29,2025-04-30,2025-03-31,2025-04-15,32.0,1.0,Update_006,False,15.0,10.0,Initial
Beta,tsk-036,Task 036,2024-11-24,2025-01-14,2024-11-25,2024-12-05,51.0,0.5637646608764962,Update_006,True,40.0,10.0,Initial
Beta,tsk-037,Task 037,2024-11-20,2025-01-19,2024-11-23,2025-01-12,60.0,1.0,Update_006,True,7.0,10.0,Initial
Beta,tsk-038,Task 038,2024-12-08,2025-01-07,2024-12-10,2025-01-13,30.0,0.7102110466780043,Update_006,False,-6.0,0.0,Initial
Beta,tsk-039,Task 039,2025-01-16,2025-04-12,2025-01-17,2025-02-14,86.0,1.0,Update_006,False,57.0,10.0,Initial
Beta,tsk-040,Task 040,2024-11-27,2025-01-26,2024-11-27,2024-12-08,60.0,0.7320879458267967,Update_006,False,49.0,10.0,Initial
Beta,tsk-041,Task 041,2025-04-03,2025-06-02,2025-04-05,2025-04-29,60.0,0.758534327408448,Update_006,False,34.0,10.0,Initial
Beta,tsk-042,Task 042,2025-02-09,2025-04-08,2025-02-09,2025-02-25,58.0,1.0,Update_006,False,42.0,10.0,Initial
Beta,tsk-043,Task 043,2025-09-23,2026-01-13,2025-09-23,2025-11-22,112.0,0.5082978692574216,Update_006,False,52.0,10.0,Initial
Beta,tsk-044,Task 044,2025-10-18,2025-11-02,2025-10-15,2025-12-03,15.0,1.0,Update_006,False,-31.0,0.0,Initial
Beta,tsk-045,Task 045,2025-02-01,2025-03-26,2025-01-30,2025-02-09,53.0,0.39084112998261067,Update_006,True,45.0,10.0,Initial
Beta,tsk-046,Task 046,2025-08-01,2025-09-27,2025-08-02,2025-09-12,57.0,1.0,Update_006,True,15.0,10.0,Initial
Beta,tsk-047,Task 047,2024-11-23,2025-02-22,2024-11-22,2025-01-10,91.0,1.0,Update_006,False,43.0,10.0,Initial
Beta,tsk-048,Task 048,2025-03-21,2025-05-31,2025-03-21,2025-04-23,71.0,0.00897486617119167,Update_006,False,38.0,10.0,Initial
Beta,tsk-049,Task 049,2025-10-11,2025-11-21,2025-10-13,2025-11-25,41.0,0.023678694421754427,Update_006,False,-4.0,0.0,Initial
Beta,tsk-050,Task 050,2025-03-07,2025-05-18,2025-03-06,2025-04-16,72.0,0.503769373372517,Update_006,False,32.0,10.0,Initial
Beta,tsk-051,Task 051,2025-01-04,2025-04-04,2025-01-03,2025-02-07,90.0,1.0,Update_006,False,56.0,10.0,Initial
Beta,tsk-052,Task 052,2025-04-22,2025-08-16,2025-04-24,2025-06-15,116.0,1.0,Update_006,True,62.0,10.0,Initial
Beta,tsk-053,Task 053,2025-01-12,2025-02-11,2025-01-11,2025-01-22,30.0,0.21935667971372252,Update_006,False,20.0,10.0,Initial
Beta,tsk-054,Task 054,2025-03-14,2025-05-14,2025-03-16,2025-04-14,61.0,0.17454674194433972,Update_006,True,30.0,10.0,Initial
Beta,tsk-055,Task 055,2025-01-31,2025-04-15,2025-02-01,2025-03-05,74.0,0.49527311241869065,Update_006,False,41.0,10.0,Initial
Beta,tsk-056,Task 056,2025-06-25,2025-08-19,2025-06-22,2025-07-13,55.0,0.33084787995758114,Update_006,True,37.0,10.0,Initial
Beta,tsk-057,Task 057,2025-03-18,2025-03-28,2025-03-21,2025-04-02,10.0,1.0,Update_006,False,-5.0,0.0,Initial
Beta,tsk-058,Task 058,2025-10-25,2026-01-24,2025-10-28,2025-11-27,91.0,1.0,Update_006,False,58.0,10.0,Initial
Beta,tsk-059,Task 059,2025-03-18,2025-06-13,2025-03-16,2025-04-25,87.0,1.0,Update_006,False,49.0,10.0,Initial
Beta,tsk-060,Task 060,2024-12-01,2025-01-17,2024-12-01,2024-12-24,47.0,0.9416399733670151,Update_006,True,24.0,10.0,Initial
Beta,tsk-061,Task 061,2025-06-08,2025-08-23,2025-06-09,2025-07-02,76.0,1.0,Update_006,True,52.0,10.0,Initial
Beta,tsk-062,Task 062,2025-01-05,NA,2025-01-02,2025-02-18,NA,0.5097125376123431,Update_006,False,0.0,0.0,Initial
Beta,tsk-063,Task 063,2025-05-30,2025-08-07,2025-05-27,2025-06-16,69.0,1.0,Update_006,True,52.0,10.0,Initial
Beta,tsk-064,Task 064,2025-06-04,2025-08-10,2025-06-01,2025-06-25,67.0,1.0,Update_006,True,46.0,10.0,Initial
Beta,tsk-065,Task 065,2025-01-09,2025-03-21,2025-01-06,2025-02-15,71.0,0.408987723328047,Update_006,False,34.0,10.0,Initial
Beta,tsk-066,Task 066,2025-10-30,2026-01-27,2025-10-29,2025-12-04,89.0,1.0,Update_006,False,54.0,10.0,Initial
Beta,tsk-067,Task 067,2025-10-27,2025-12-27,2025-10-25,2025-11-04,61.0,0.5763050987752913,Update_006,False,53.0,10.0,Initial
Beta,tsk-068,Task 068,2025-05-11,2025-07-07,2025-05-10,2025-06-05,57.0,1.0,Update_006,False,32.0,10.0,Initial
Beta,tsk-069,Task 069,2025-08-15,2025-10-17,2025-08-13,2025-08-24,63.0,0.6654684661450593,Update_006,False,54.0,10.0,Initial
Beta,tsk-070,Task 070,2025-10-08,2025-12-11,2025-10-05,2025-11-09,64.0,1.0,Update_006,False,32.0,10.0,Initial
Beta,tsk-071,Task 071,2025-02-10,2025-04-26,2025-02-09,2025-04-02,75.0,1.0,Update_006,False,24.0,10.0,Initial
Beta,tsk-072,Task 072,2025-01-02,NA,2025-01-05,2025-01-26,NA,0.0069,Update_006,False,0.0,0.0,Initial
Beta,tsk-073,Task 073,2024-11-17,2025-03-02,2024-11-14,2025-01-03,105.0,1.0,Update_006,False,58.0,10.0,Initial
Beta,tsk-074,Task 074,2025-05-09,2025-07-12,2025-05-08,2025-07-02,64.0,0.5813155338992111,Update_006,True,10.0,10.0,Initial
Beta,tsk-075,Task 075,2025-04-19,2025-07-12,2025-04-16,2025-05-14,84.0,0.5382783974015678,Update_006,False,59.0,10.0,Initial
Beta,tsk-001,Task 001,2025-01-08,2025-02-22,2025-01-06,2025-01-29,45.0,0.5634936684392386,Update_007,True,24.0,10.0,No Change
Beta,tsk-002,Task 002,2025-02-20,2025-02-26,2025-02-18,2025-04-19,6.0,1.0,Update_007,False,-52.0,0.0,No Change
Beta,tsk-003,Task 003,2025-04-28,2025-09-01,2025-04-30,2025-06-14,126.0,0.8923794782273456,Update_007,False,79.0,10.0,No Change
Beta,tsk-004,Task 004,2025-07-18,2025-09-29,2025-07-21,2025-09-05,73.0,0.3819496370840426,Update_007,False,24.0,10.0,No Change
Beta,tsk-005,Task 005,2025-06-07,2025-09-09,2025-06-04,2025-07-16,94.0,1.0,Update_007,True,55.0,10.0,No Change
Beta,tsk-006,Task 006,2025-09-04,2025-11-25,2025-09-03,2025-11-02,82.0,0.8331814162729404,Update_007,False,23.0,10.0,No Change
Beta,tsk-007,Task 007,2025-06-01,2025-07-18,2025-05-29,2025-06-15,47.0,1.0,Update_007,False,33.0,10.0,Slipped Further
Beta,tsk-008,Task 008,2025-02-11,2025-04-29,2025-02-13,2025-03-07,77.0,0.48396223723823434,Update_007,False,53.0,10.0,No Change
Beta,tsk-009,Task 009,2025-09-08,2025-10-04,2025-09-10,2025-10-03,26.0,0.932896662235428,Update_007,False,1.0,1.0,No Change
