project_name,task_id,task_name,start_date,end_date,baseline_start,baseline_end,duration,percent_complete,update_phase,is_critical,slip_days,severity_score,change_type
Delta,tsk-045,Task 045,2025-02-19,NA,2025-02-21,2025-04-10,NA,0.0,Update_001,False,0.0,0.0,Initial
Delta,tsk-046,Task 046,2025-07-11,NA,2025-07-08,2025-08-17,NA,0.0,Update_001,False,0.0,0.0,Initial
Delta,tsk-047,Task 047,2024-12-24,NA,2024-12-24,2025-01-18,NA,1.0,Update_001,False,0.0,0.0,Initial
Delta,tsk-048,Task 048,2024-12-12,NA,2024-12-13,2025-01-14,NA,0.0,Update_001,False,0.0,0.0,Initial
Delta,tsk-049,Task 049,2025-03-30,NA,2025-03-31,2025-05-27,NA,0.5772583744593964,Update_001,True,0.0,0.0,Initial
Delta,tsk-050,Task 050,2025-07-13,NA,2025-07-12,2025-08-27,NA,0.0002463670332851775,Update_001,False,0.0,0.0,Initial
Delta,tsk-051,Task 051,2025-02-28,NA,2025-03-02,2025-04-18,NA,0.6589963590734562,Update_001,False,0.0,0.0,Initial
Delta,tsk-052,Task 052,2025-10-28,NA,2025-10-25,2025-11-25,NA,0.0,Update_001,True,0.0,0.0,Initial
Delta,tsk-053,Task 053,2025-07-14,NA,2025-07-14,2025-08-15,NA,0.91,Update_001,False,0.0,0.0,Initial
Delta,tsk-054,Task 054,2025-07-05,2025-08-04,2025-07-03,2025-07-22,30.0,0.6529057151678122,Update_001,False,13.0,10.0,Initial
Delta,tsk-055,Task 055,2024-11-10,NA,2024-11-10,2024-12-15,NA,0.043406140674526555,Update_001,True,0.0,0.0,Initial
Delta,tsk-056,Task 056,2025-02-06,NA,2025-02-03,2025-04-03,NA,0.049507991120675034,Update_001,True,0.0,0.0,Initial
Delta,tsk-057,Task 057,2025-03-04,NA,2025-03-01,2025-04-28,NA,0.0,Update_001,False,0.0,0.0,Initial
Delta,tsk-058,Task 058,2025-06-18,NA,2025-06-15,2025-07-10,NA,1.0,Update_001,False,0.0,0.0,Initial
Delta,tsk-059,Task 059,2025-06-27,NA,2025-06-30,2025-07-26,NA,0.0,Update_001,True,0.0,0.0,Initial
Delta,tsk-060,Task 060,2024-12-30,NA,2024-12-27,2025-02-03,NA,0.11168253451663959,Update_001,False,0.0,0.0,Initial
Delta,tsk-061,Task 061,2025-05-09,NA,2025-05-12,2025-07-06,NA,1.0,Update_001,False,0.0,0.0,Initial
Delta,tsk-062,Task 062,2025-05-28,NA,2025-05-30,2025-07-27,NA,0.04510802848874709,Update_001,True,0.0,0.0,Initial
Delta,tsk-063,Task 063,2025-02-01,NA,2025-02-01,2025-02-25,NA,0.29,Update_001,False,0.0,0.0,Initial
Delta,tsk-064,Task 064,2025-09-02,NA,2025-09-04,2025-09-15,NA,0.042620732959932385,Update_001,True,0.0,0.0,Initial
Delta,tsk-065,Task 065,2025-06-13,NA,2025-06-10,2025-07-25,NA,1.0,Update_001,True,0.0,0.0,Initial
Delta,tsk-066,Task 066,2025-10-18,NA,2025-10-17,2025-11-09,NA,0.0419973582336236,Update_001,False,0.0,0.0,Initial
Delta,tsk-067,Task 067,2025-03-09,2025-05-10,2025-03-09,2025-04-15,62.0,1.0,Update_001,False,25.0,10.0,Initial
Delta,tsk-068,Task 068,2025-02-04,NA,2025-02-01,2025-02-20,NA,0.4955552783712449,Update_001,True,0.0,0.0,Initial
Delta,tsk-069,Task 069,2025-04-13,NA,2025-04-10,2025-05-16,NA,0.0,Update_001,False,0.0,0.0,Initial
Delta,tsk-070,Task 070,2025-02-13,NA,2025-02-13,2025-04-04,NA,0.7,Update_001,False,0.0,0.0,Initial
Delta,tsk-071,Task 071,2025-07-23,NA,2025-07-23,2025-09-17,NA,0.1180527877771245,Update_001,False,0.0,0.0,Initial
Delta,tsk-072,Task 072,2025-09-30,NA,2025-10-02,2025-11-09,NA,0.03622113363070585,Update_001,False,0.0,0.0,Initial
Delta,tsk-073,Task 073,2025-08-27,NA,2025-08-26,2025-09-25,NA,0.5599480493829934,Update_001,False,0.0,0.0,Initial
Delta,tsk-074,Task 074,2025-09-22,NA,2025-09-20,2025-10-10,NA,0.028137514317169134,Update_001,False,0.0,0.0,Initial
Delta,tsk-075,Task 075,2025-10-06,NA,2025-10-08,2025-11-14,NA,0.029916128533513154,Update_001,False,0.0,0.0,Initial
Delta,tsk-001,Task 001,2025-06-13,2025-09-13,2025-06-12,2025-08-04,92.0,1.0,Update_015,False,40.0,10.0,No Change
Delta,tsk-002,Task 002,2025-01-02,2025-02-12,2025-01-02,2025-01-19,41.0,0.948150201199497,Update_015,False,24.0,10.0,No Change
Delta,tsk-003,Task 003,2025-03-07,2025-05-16,2025-03-10,2025-03-24,70.0,0.36316016224393255,Update_015,False,53.0,10.0,No Change
Delta,tsk-004,Task 004,2025-03-13,2025-06-18,2025-03-12,2025-04-24,97.0,1.0,Update_015,False,55.0,10.0,No Change
Delta,tsk-005,Task 005,2025-06-22,2025-10-20,2025-06-23,2025-08-13,120.0,1.0,Update_015,False,68.0,10.0,No Change
Delta,tsk-006,Task 006,2025-07-11,2025-07-20,2025-07-13,2025-07-29,9.0,0.04340271612661464,Update_015,False,-9.0,0.0,No Change
Delta,tsk-007,Task 007,2025-06-18,2025-11-07,2025-06-16,2025-07-22,142.0,0.8851917845828944,Update_015,False,108.0,10.0,No Change
Delta,tsk-008,Task 008,2025-07-11,2025-10-01,2025-07-13,2025-07-23,82.0,1.0,Update_015,False,70.0,10.0,No Change
Delta,tsk-009,Task 009,2025-06-23,2025-10-08,2025-06-22,2025-08-04,107.0,1.0,Update_015,False,65.0,10.0,No Change
Delta,tsk-010,Task 010,2025-09-12,2025-11-18,2025-09-14,2025-10-26,67.0,0.6360922667476349,Update_015,False,23.0,10.0,No Change
Delta,tsk-011,Task 011,2025-06-12,2025-09-12,2025-06-15,2025-08-10,92.0,0.904613040087026,Update_015,False,33.0,10.0,No Change
Delta,tsk-012,Task 012,2025-09-05,2026-02-13,2025-09-02,2025-10-22,161.0,0.2831860127324898,Update_015,True,114.0,10.0,No Change
Delta,tsk-013,Task 013,2025-04-20,2025-07-01,2025-04-23,2025-06-08,72.0,1.0,Update_015,True,23.0,10.0,No Change
Delta,tsk-014,Task 014,2025-10-20,2026-02-18,2025-10-19,2025-12-13,121.0,1.0,Update_015,False,67.0,10.0,No Change
Delta,tsk-015,Task 015,2025-05-21,2025-08-14,2025-05-23,2025-06-30,85.0,1.0,Update_015,False,45.0,10.0,No Change
Delta,tsk-016,Task 016,2025-08-31,2025-11-11,2025-08-28,2025-10-14,72.0,1.0,Update_015,False,28.0,10.0,No Change
Delta,tsk-017,Task 017,2025-04-29,2025-08-27,2025-05-02,2025-06-29,120.0,1.0,Update_015,False,59.0,10.0,No Change
Delta,tsk-018,Task 018,2025-02-06,2025-05-22,2025-02-07,2025-04-02,105.0,1.0,Update_015,False,50.0,10.0,No Change
Delta,tsk-019,Task 019,2025-02-27,2025-04-09,2025-02-26,2025-03-24,41.0,0.827769939325793,Update_015,False,16.0,10.0,No Change
Delta,tsk-020,Task 020,2025-05-07,2025-08-05,2025-05-09,2025-06-16,90.0,0.8641659700603793,Update_015,True,50.0,10.0,No Change
Delta,tsk-021,Task 021,2025-10-27,2026-02-08,2025-10-26,2025-12-25,104.0,1.0,Update_015,False,45.0,10.0,No Change
Delta,tsk-022,Task 022,2025-06-18,2025-08-17,2025-06-15,2025-07-05,60.0,1.0,Update_015,False,43.0,10.0,No Change
Delta,tsk-023,Task 023,2025-04-27,2025-05-12,2025-04-24,2025-05-10,15.0,0.9087150157293142,Update_015,False,2.0,2.0,No Change
Delta,tsk-024,Task 024,2024-11-07,2025-01-14,2024-11-07,2024-12-14,68.0,1.0,Update_015,False,31.0,10.0,No Change
Delta,tsk-025,Task 025,2025-04-04,2025-07-20,2025-04-06,2025-05-22,107.0,1.0,Update_015,False,59.0,10.0,No Change
Delta,tsk-026,Task 026,2024-12-20,2025-01-31,2024-12-21,2025-01-07,42.0,1.0,Update_015,False,24.0,10.0,No Change
Delta,tsk-027,Task 027,2025-02-18,2025-06-19,2025-02-15,2025-04-05,121.0,0.01,Update_015,False,75.0,10.0,No Change
Delta,tsk-028,Task 028,2025-10-10,2026-01-17,2025-10-12,2025-10-26,99.0,1.0,Update_015,False,83.0,10.0,No Change
Delta,tsk-029,Task 029,2025-09-28,2025-11-21,2025-09-26,2025-10-17,54.0,1.0,Update_015,False,35.0,10.0,No Change
Delta,tsk-030,Task 030,2025-04-17,2025-06-20,2025-04-16,2025-06-12,64.0,1.0,Update_015,True,8.0,10.0,No Change
Delta,tsk-031,Task 031,2025-05-01,2025-07-27,2025-04-30,2025-06-20,87.0,0.5449575596466533,Update_015,False,37.0,10.0,No Change
Delta,tsk-032,Task 032,2025-10-25,2025-12-08,2025-10-24,2025-11-27,44.0,0.9058362758773533,Update_015,False,11.0,10.0,No Change
Delta,tsk-033,Task 033,2025-07-17,2025-10-30,2025-07-19,2025-09-11,105.0,1.0,Update_015,False,49.0,10.0,No Change
Delta,tsk-034,Task 034,2025-05-25,2025-06-28,2025-05-22,2025-06-02,34.0,1.0,Update_015,False,26.0,10.0,No Change
Delta,tsk-035,Task 035,2025-09-04,2025-11-05,2025-09-03,2025-10-21,62.0,0.6533912879304589,Update_015,False,15.0,10.0,No Change
Delta,tsk-036,Task 036,2025-10-24,2026-02-12,2025-10-27,2025-12-16,111.0,1.0,Update_015,False,58.0,10.0,No Change
Delta,tsk-037,Task 037,2025-06-04,2025-08-22,2025-06-06,2025-07-10,79.0,0.13506941221250923,Update_015,False,43.0,10.0,No Change
Delta,tsk-038,Task 038,2025-10-13,2025-12-06,2025-10-15,2025-11-03,54.0,0.27148380684096995,Update_015,False,33.0,10.0,No Change
Delta,tsk-039,Task 039,2024-12-09,2025-02-03,2024-12-06,2024-12-21,56.0,1.0,Update_015,True,44.0,10.0,No Change
Delta,tsk-040,Task 040,2025-05-04,2025-07-04,2025-05-01,2025-06-21,61.0,1.0,Update_015,False,13.0,10.0,No Change
Delta,tsk-041,Task 041,2025-09-12,2025-11-02,2025-09-12,2025-09-30,51.0,1.0,Update_015,False,33.0,10.0,No Change
Delta,tsk-042,Task 042,2025-06-20,2025-09-24,2025-06-23,2025-07-16,96.0,1.0,Update_015,False,70.0,10.0,No Change
Delta,tsk-043,Task 043,2024-11-04,2025-01-15,2024-11-04,2024-11-23,72.0,0.44710043315605646,Update_015,True,53.0,10.0,No Change
Delta,tsk-044,Task 044,2024-11-30,2025-02-17,2024-11-29,2025-01-23,79.0,1.0,Update_015,False,25.0,10.0,No Change
Delta,tsk-045,Task 045,2025-02-19,2025-06-01,2025-02-21,2025-04-10,102.0,1.0,Update_015,False,52.0,10.0,No Change
Delta,tsk-046,Task 046,2025-07-11,2025-09-06,2025-07-08,2025-08-17,57.0,1.0,Update_015,False,20.0,10.0,No Change
Delta,tsk-047,Task 047,2024-12-24,2025-01-29,2024-12-24,2025-01-18,36.0,0.6672340546282585,Update_015,False,11.0,10.0,No Change
Delta,tsk-048,Task 048,2024-12-12,2025-01-31,2024-12-13,2025-01-14,50.0,0.7679422465651042,Update_015,False,17.0,10.0,No Change
Delta,tsk-049,Task 049,2025-03-30,2025-06-06,2025-03-31,2025-05-27,68.0,0.18658916597207675,Update_015,True,10.0,10.0,No Change
Delta,tsk-050,Task 050,2025-07-13,2025-09-26,2025-07-12,2025-08-27,75.0,0.6306065902057014,Update_015,False,30.0,10.0,No Change
Delta,tsk-051,Task 051,2025-02-28,2025-06-13,2025-03-02,2025-04-18,105.0,0.4124732540245139,Update_015,False,56.0,10.0,No Change
Delta,tsk-052,Task 052,2025-10-28,2026-01-14,2025-10-25,2025-11-25,78.0,0.2995591662088601,Update_015,True,50.0,10.0,No Change
Delta,tsk-053,Task 053,2025-07-14,2025-09-12,2025-07-14,2025-08-15,60.0,1.0,Update_015,False,28.0,10.0,No Change
Delta,tsk-054,Task 054,2025-07-05,2025-08-10,2025-07-03,2025-07-22,36.0,0.4341398672314576,Update_015,False,19.0,10.0,No Change
Delta,tsk-055,Task 055,2024-11-10,2025-02-12,2024-11-10,2024-12-15,94.0,1.0,Update_015,True,59.0,10.0,No Change
Delta,tsk-056,Task 056,2025-02-06,2025-06-29,2025-02-03,2025-04-03,143.0,1.0,Update_015,True,87.0,10.0,No Change
Delta,tsk-057,Task 057,2025-03-04,2025-05-27,2025-03-01,2025-04-28,84.0,0.798749700738379,Update_015,False,29.0,10.0,No Change
Delta,tsk-058,Task 058,2025-06-18,2025-07-01,2025-06-15,2025-07-10,13.0,1.0,Update_015,False,-9.0,0.0,No Change
Delta,tsk-059,Task 059,2025-06-27,2025-08-18,2025-06-30,2025-07-26,52.0,0.889440481772308,Update_015,True,23.0,10.0,No Change
Delta,tsk-060,Task 060,2024-12-30,2025-04-16,2024-12-27,2025-02-03,107.0,1.0,Update_015,False,72.0,10.0,No Change
Delta,tsk-061,Task 061,2025-05-09,2025-10-16,2025-05-12,2025-07-06,160.0,1.0,Update_015,False,102.0,10.0,Slipped Further
Delta,tsk-062,Task 062,2025-05-28,2025-08-19,2025-05-30,2025-07-27,83.0,1.0,Update_015,True,23.0,10.0,No Change
Delta,tsk-063,Task 063,2025-02-01,2025-04-24,2025-02-01,2025-02-25,82.0,1.0,Update_015,False,58.0,10.0,No Change
Delta,tsk-064,Task 064,2025-09-02,2025-09-29,2025-09-04,2025-09-15,27.0,1.0,Update_015,True,14.0,10.0,No Change
Delta,tsk-065,Task 065,2025-06-13,2025-08-29,2025-06-10,2025-07-25,77.0,1.0,Update_015,True,35.0,10.0,No Change
Delta,tsk-066,Task 066,2025-10-18,2025-11-25,2025-10-17,2025-11-09,38.0,0.4043983314633922,Update_015,False,16.0,10.0,No Change
Delta,tsk-067,Task 067,2025-03-09,2025-05-10,2025-03-09,2025-04-15,62.0,0.7747318957299032,Update_015,False,25.0,10.0,No Change
Delta,tsk-068,Task 068,2025-02-04,2025-04-20,2025-02-01,2025-02-20,75.0,1.0,Update_015,True,59.0,10.0,No Change
Delta,tsk-069,Task 069,2025-04-13,2025-06-09,2025-04-10,2025-05-16,57.0,1.0,Update_015,False,24.0,10.0,No Change
Delta,tsk-070,Task 070,2025-02-13,2025-05-02,2025-02-13,2025-04-04,78.0,0.6238561325232872,Update_015,False,28.0,10.0,No Change
Delta,tsk-071,Task 071,2025-07-23,2026-01-16,2025-07-23,2025-09-17,177.0,1.0,Update_015,False,121.0,10.0,No Change
Delta,tsk-072,Task 072,2025-09-30,2025-12-15,2025-10-02,2025-11-09,76.0,1.0,Update_015,False,36.0,10.0,No Change
Delta,tsk-073,Task 073,2025-08-27,2025-09-01,2025-08-26,2025-09-25,5.0,0.805551145207324,Update_015,False,-24.0,0.0,No Change
Delta,tsk-074,Task 074,2025-09-22,2025-11-21,2025-09-20,2025-10-10,60.0,0.35393568752035554,Update_015,False,42.0,10.0,No Change
Delta,tsk-075,Task 075,2025-10-06,2025-11-21,2025-10-08,2025-11-14,46.0,1.0,Update_015,False,7.0,7.0,No Change
Delta,tsk-001,Task 001,2025-06-13,2025-09-13,2025-06-12,2025-08-04,92.0,1.0,Update_014,False,40.0,10.0,No Change
Delta,tsk-002,Task 002,2025-01-02,2025-02-12,2025-01-02,2025-01-19,41.0,0.9266824097802605,Update_014,False,24.0,10.0,No Change
Delta,tsk-003,Task 003,2025-03-07,2025-05-16,2025-03-10,2025-03-24,70.0,0.4073562706189867,Update_014,False,53.0,10.0,No Change
Delta,tsk-004,Task 004,2025-03-13,2025-06-18,2025-03-12,2025-04-24,97.0,1.0,Update_014,False,55.0,10.0,No Change
Delta,tsk-005,Task 005,2025-06-22,2025-10-20,2025-06-23,2025-08-13,120.0,1.0,Update_014,False,68.0,10.0,No Change
Delta,tsk-006,Task 006,2025-07-11,2025-07-20,2025-07-13,2025-07-29,9.0,1.0,Update_014,False,-9.0,0.0,No Change
Delta,tsk-007,Task 007,2025-06-18,2025-11-07,2025-06-16,2025-07-22,142.0,1.0,Update_014,False,108.0,10.0,No Change
Delta,tsk-008,Task 008,2025-07-11,2025-10-01,2025-07-13,2025-07-23,82.0,0.5096220882748824,Update_014,False,70.0,10.0,No Change
Delta,tsk-009,Task 009,2025-06-23,2025-10-08,2025-06-22,2025-08-04,107.0,1.0,Update_014,False,65.0,10.0,No Change
Delta,tsk-010,Task 010,2025-09-12,2025-11-18,2025-09-14,2025-10-26,67.0,1.0,Update_014,False,23.0,10.0,No Change
Delta,tsk-011,Task 011,2025-06-12,2025-09-12,2025-06-15,2025-08-10,92.0,0.008318879346613618,Update_014,False,33.0,10.0,No Change
Delta,tsk-012,Task 012,2025-09-05,2026-02-13,2025-09-02,2025-10-22,161.0,1.0,Update_014,True,114.0,10.0,No Change
Delta,tsk-013,Task 013,2025-04-20,2025-07-01,2025-04-23,2025-06-08,72.0,1.0,Update_014,True,23.0,10.0,No Change
Delta,tsk-014,Task 014,2025-10-20,2026-02-18,2025-10-19,2025-12-13,121.0,0.019607560572259833,Update_014,False,67.0,10.0,No Change
Delta,tsk-015,Task 015,2025-05-21,2025-08-14,2025-05-23,2025-06-30,85.0,1.0,Update_014,False,45.0,10.0,No Change
Delta,tsk-016,Task 016,2025-08-31,2025-11-11,2025-08-28,2025-10-14,72.0,1.0,Update_014,False,28.0,10.0,No Change
Delta,tsk-017,Task 017,2025-04-29,2025-08-27,2025-05-02,2025-06-29,120.0,1.0,Update_014,False,59.0,10.0,No Change
Delta,tsk-018,Task 018,2025-02-06,2025-05-22,2025-02-07,2025-04-02,105.0,0.5658496494908095,Update_014,False,50.0,10.0,No Change
Delta,tsk-019,Task 019,2025-02-27,2025-04-09,2025-02-26,2025-03-24,41.0,1.0,Update_014,False,16.0,10.0,No Change
Delta,tsk-020,Task 020,2025-05-07,2025-08-05,2025-05-09,2025-06-16,90.0,1.0,Update_014,True,50.0,10.0,No Change
Delta,tsk-021,Task 021,2025-10-27,2026-02-08,2025-10-26,2025-12-25,104.0,1.0,Update_014,False,45.0,10.0,No Change
Delta,tsk-022,Task 022,2025-06-18,2025-08-17,2025-06-15,2025-07-05,60.0,1.0,Update_014,False,43.0,10.0,No Change
Delta,tsk-023,Task 023,2025-04-27,2025-05-12,2025-04-24,2025-05-10,15.0,0.5685698202369992,Update_014,False,2.0,2.0,No Change
Delta,tsk-024,Task 024,2024-11-07,2025-01-14,2024-11-07,2024-12-14,68.0,0.2569196274307358,Update_014,False,31.0,10.0,No Change
Delta,tsk-025,Task 025,2025-04-04,2025-07-20,2025-04-06,2025-05-22,107.0,0.7657195226241996,Update_014,False,59.0,10.0,No Change
Delta,tsk-026,Task 026,2024-12-20,2025-01-31,2024-12-21,2025-01-07,42.0,1.0,Update_014,False,24.0,10.0,No Change
Delta,tsk-027,Task 027,2025-02-18,2025-06-19,2025-02-15,2025-04-05,121.0,1.0,Update_014,False,75.0,10.0,No Change
Delta,tsk-028,Task 028,2025-10-10,2026-01-17,2025-10-12,2025-10-26,99.0,0.8526067723177565,Update_014,False,83.0,10.0,No Change
Delta,tsk-029,Task 029,2025-09-28,2025-11-21,2025-09-26,2025-10-17,54.0,0.36987237198237055,Update_014,False,35.0,10.0,No Change
Delta,tsk-030,Task 030,2025-04-17,2025-06-20,2025-04-16,2025-06-12,64.0,0.01,Update_014,True,8.0,10.0,No Change
Delta,tsk-031,Task 031,2025-05-01,2025-07-27,2025-04-30,2025-06-20,87.0,0.14600542093482408,Update_014,False,37.0,10.0,No Change
Delta,tsk-032,Task 032,2025-10-25,2025-12-08,2025-10-24,2025-11-27,44.0,1.0,Update_014,False,11.0,10.0,No Change
Delta,tsk-033,Task 033,2025-07-17,2025-10-30,2025-07-19,2025-09-11,105.0,1.0,Update_014,False,49.0,10.0,No Change
Delta,tsk-034,Task 034,2025-05-25,2025-06-28,2025-05-22,2025-06-02,34.0,1.0,Update_014,False,26.0,10.0,No Change
Delta,tsk-035,Task 035,2025-09-04,2025-11-05,2025-09-03,2025-10-21,62.0,1.0,Update_014,False,15.0,10.0,No Change
Delta,tsk-036,Task 036,2025-10-24,2026-02-12,2025-10-27,2025-12-16,111.0,1.0,Update_014,False,58.0,10.0,No Change
Delta,tsk-037,Task 037,2025-06-04,2025-08-22,2025-06-06,2025-07-10,79.0,0.8531933236461164,Update_014,False,43.0,10.0,No Change
Delta,tsk-038,Task 038,2025-10-13,2025-12-06,2025-10-15,2025-11-03,54.0,1.0,Update_014,False,33.0,10.0,No Change
Delta,tsk-039,Task 039,2024-12-09,2025-02-03,2024-12-06,2024-12-21,56.0,0.8812851421067537,Update_014,True,44.0,10.0,No Change
Delta,tsk-040,Task 040,2025-05-04,2025-07-04,2025-05-01,2025-06-21,61.0,0.7102110466780043,Update_014,False,13.0,10.0,No Change
Delta,tsk-041,Task 041,2025-09-12,2025-11-02,2025-09-12,2025-09-30,51.0,1.0,Update_014,False,33.0,10.0,No Change
Delta,tsk-042,Task 042,2025-06-20,2025-09-24,2025-06-23,2025-07-16,96.0,1.0,Update_014,False,70.0,10.0,No Change
Delta,tsk-043,Task 043,2024-11-04,2025-01-15,2024-11-04,2024-11-23,72.0,0.8026810902100121,Update_014,True,53.0,10.0,No Change
Delta,tsk-044,Task 044,2024-11-30,2025-02-17,2024-11-29,2025-01-23,79.0,1.0,Update_014,False,25.0,10.0,No Change
Delta,tsk-045,Task 045,2025-02-19,2025-06-01,2025-02-21,2025-04-10,102.0,0.6166536858643468,Update_014,False,52.0,10.0,No Change
Delta,tsk-046,Task 046,2025-07-11,2025-09-06,2025-07-08,2025-08-17,57.0,0.23174047257106556,Update_014,False,20.0,10.0,No Change
Delta,tsk-047,Task 047,2024-12-24,2025-01-29,2024-12-24,2025-01-18,36.0,1.0,Update_014,False,11.0,10.0,No Change
Delta,tsk-048,Task 048,2024-12-12,2025-01-31,2024-12-13,2025-01-14,50.0,1.0,Update_014,False,17.0,10.0,No Change
Delta,tsk-049,Task 049,2025-03-30,2025-06-06,2025-03-31,2025-05-27,68.0,1.0,Update_014,True,10.0,10.0,No Change
Delta,tsk-050,Task 050,2025-07-13,2025-09-26,2025-07-12,2025-08-27,75.0,0.8430858487481123,Update_014,False,30.0,10.0,No Change
Delta,tsk-051,Task 051,2025-02-28,2025-06-13,2025-03-02,2025-04-18,105.0,0.7939364795849339,Update_014,False,56.0,10.0,No Change
Delta,tsk-052,Task 052,2025-10-28,2026-01-14,2025-10-25,2025-11-25,78.0,1.0,Update_014,True,50.0,10.0,No Change
Delta,tsk-053,Task 053,2025-07-14,2025-09-12,2025-07-14,2025-08-15,60.0,1.0,Update_014,False,28.0,10.0,No Change
Delta,tsk-054,Task 054,2025-07-05,2025-08-10,2025-07-03,2025-07-22,36.0,1.0,Update_014,False,19.0,10.0,No Change
Delta,tsk-055,Task 055,2024-11-10,2025-02-12,2024-11-10,2024-12-15,94.0,0.758534327408448,Update_014,True,59.0,10.0,Slipped Further
Delta,tsk-056,Task 056,2025-02-06,2025-06-29,2025-02-03,2025-04-03,143.0,0.9209841721792175,Update_014,True,87.0,10.0,No Change
Delta,tsk-057,Task 057,2025-03-04,2025-05-27,2025-03-01,2025-04-28,84.0,0.14576171287427842,Update_014,False,29.0,10.0,No Change
Delta,tsk-058,Task 058,2025-06-18,2025-07-01,2025-06-15,2025-07-10,13.0,1.0,Update_014,False,-9.0,0.0,No Change
Delta,tsk-059,Task 059,2025-06-27,2025-08-18,2025-06-30,2025-07-26,52.0,0.3242828140528754,Update_014,True,23.0,10.0,No Change
Delta,tsk-060,Task 060,2024-12-30,2025-04-16,2024-12-27,2025-02-03,107.0,1.0,Update_014,False,72.0,10.0,No Change
Delta,tsk-061,Task 061,2025-05-09,2025-08-07,2025-05-12,2025-07-06,90.0,0.7339720947197197,Update_014,False,32.0,10.0,No Change
Delta,tsk-062,Task 062,2025-05-28,2025-08-19,2025-05-30,2025-07-27,83.0,1.0,Update_014,True,23.0,10.0,No Change
Delta,tsk-063,Task 063,2025-02-01,2025-04-24,2025-02-01,2025-02-25,82.0,0.004558224520309584,Update_014,False,58.0,10.0,No Change
Delta,tsk-064,Task 064,2025-09-02,2025-09-29,2025-09-04,2025-09-15,27.0,0.46246103894647617,Update_014,True,14.0,10.0,No Change
Delta,tsk-065,Task 065,2025-06-13,2025-08-29,2025-06-10,2025-07-25,77.0,0.9038414846776779,Update_014,True,35.0,10.0,No Change
Delta,tsk-066,Task 066,2025-10-18,2025-11-25,2025-10-17,2025-11-09,38.0,1.0,Update_014,False,16.0,10.0,No Change
Delta,tsk-067,Task 067,2025-03-09,2025-05-10,2025-03-09,2025-04-15,62.0,0.7083648814983288,Update_014,False,25.0,10.0,No Change
Delta,tsk-068,Task 068,2025-02-04,2025-04-20,2025-02-01,2025-02-20,75.0,1.0,Update_014,True,59.0,10.0,No Change
Delta,tsk-069,Task 069,2025-04-13,2025-06-09,2025-04-10,2025-05-16,57.0,1.0,Update_014,False,24.0,10.0,No Change
Delta,tsk-070,Task 070,2025-02-13,2025-05-02,2025-02-13,2025-04-04,78.0,0.47627508826546666,Update_014,False,28.0,10.0,No Change
Delta,tsk-071,Task 071,2025-07-23,2026-01-16,2025-07-23,2025-09-17,177.0,0.4686717143393214,Update_014,False,121.0,10.0,Slipped Further
Delta,tsk-072,Task 072,2025-09-30,2025-12-15,2025-10-02,2025-11-09,76.0,0.6387371395667557,Update_014,False,36.0,10.0,No Change
Delta,tsk-073,Task 073,2025-08-27,2025-09-01,2025-08-26,2025-09-25,5.0,1.0,Update_014,False,-24.0,0.0,No Change
Delta,tsk-074,Task 074,2025-09-22,2025-11-21,2025-09-20,2025-10-10,60.0,0.744714248405407,Update_014,False,42.0,10.0,No Change
Delta,tsk-075,Task 075,2025-10-06,2025-11-21,2025-10-08,2025-11-14,46.0,0.5696522685209544,Update_014,False,7.0,7.0,No Change
Delta,tsk-001,Task 001,2025-06-13,2025-09-13,2025-06-12,2025-08-04,92.0,0.3382075567810888,Update_002,False,40.0,10.0,Initial
Delta,tsk-002,Task 002,2025-01-02,NA,2025-01-02,2025-01-19,NA,0.5787591579814861,Update_002,False,0.0,0.0,Initial
Delta,tsk-003,Task 003,2025-03-07,2025-05-06,2025-03-10,2025-03-24,60.0,0.4712143867479006,Update_002,False,43.0,10.0,Initial
Delta,tsk-004,Task 004,2025-03-13,NA,2025-03-12,2025-04-24,NA,0.7082739758155951,Update_002,False,0.0,0.0,Initial
Delta,tsk-005,Task 005,2025-06-22,2025-09-14,2025-06-23,2025-08-13,84.0,1.0,Update_002,False,32.0,10.0,Initial
Delta,tsk-006,Task 006,2025-07-11,NA,2025-07-13,2025-07-29,NA,0.5373270503279812,Update_002,False,0.0,0.0,Initial
Delta,tsk-007,Task 007,2025-06-18,NA,2025-06-16,2025-07-22,NA,0.003,Update_002,False,0.0,0.0,Initial
Delta,tsk-008,Task 008,2025-07-11,2025-09-15,2025-07-13,2025-07-23,66.0,0.006566756320468903,Update_002,False,54.0,10.0,Initial
Delta,tsk-009,Task 009,2025-06-23,2025-08-18,2025-06-22,2025-08-04,56.0,1.0,Update_002,False,14.0,10.0,Initial
Delta,tsk-010,Task 010,2025-09-12,2025-11-18,2025-09-14,2025-10-26,67.0,0.6930288388841002,Update_002,False,23.0,10.0,Initial
Delta,tsk-011,Task 011,2025-06-12,2025-09-17,2025-06-15,2025-08-10,97.0,1.0,Update_002,False,38.0,10.0,Initial
Delta,tsk-012,Task 012,2025-09-05,2025-12-07,2025-09-02,2025-10-22,93.0,0.6635695767640606,Update_002,True,46.0,10.0,Initial
Delta,tsk-013,Task 013,2025-04-20,2025-07-01,2025-04-23,2025-06-08,72.0,0.47055479460248933,Update_002,True,23.0,10.0,Initial
