project_name,task_id,task_name,start_date,end_date,baseline_start,baseline_end,duration,percent_complete,update_phase,is_critical,slip_days,severity_score,change_type
Updates,tsk-047,Task 047,NA,NA,2025-04-12 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-048,Task 048,NA,NA,2025-04-20 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-049,Task 049,NA,NA,2025-05-05 00:00:00,NA,NA,0.5949724792998055,Update_010,True,0.0,0.0,Initial
Updates,tsk-050,Task 050,NA,NA,2024-11-22 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-051,Task 051,NA,NA,2025-01-28 00:00:00,NA,NA,0.17272291972452408,Update_010,True,0.0,0.0,Initial
Updates,tsk-052,Task 052,NA,NA,2025-09-06 00:00:00,NA,NA,0.7102110466780043,Update_010,True,0.0,0.0,Initial
Updates,tsk-053,Task 053,NA,NA,2024-11-07 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-054,Task 054,NA,NA,2025-03-21 00:00:00,NA,NA,1.0,Update_010,True,0.0,0.0,Initial
Updates,tsk-055,Task 055,NA,NA,2024-12-15 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-056,Task 056,NA,NA,2025-07-13 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-057,Task 057,NA,NA,2025-04-30 00:00:00,NA,NA,0.7339720947197197,Update_010,False,0.0,0.0,Initial
Updates,tsk-058,Task 058,NA,NA,2025-02-12 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-059,Task 059,NA,NA,2025-04-20 00:00:00,NA,NA,1.0,Update_010,True,0.0,0.0,Initial
Updates,tsk-060,Task 060,NA,NA,2024-11-25 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-061,Task 061,NA,NA,2025-07-23 00:00:00,NA,NA,0.11994888021003325,Update_010,False,0.0,0.0,Initial
Updates,tsk-062,Task 062,NA,NA,2025-05-09 00:00:00,NA,NA,0.23174047257106556,Update_010,True,0.0,0.0,Initial
Updates,tsk-063,Task 063,NA,NA,2024-12-24 00:00:00,NA,NA,0.4712143867479006,Update_010,True,0.0,0.0,Initial
Updates,tsk-064,Task 064,NA,NA,2025-05-22 00:00:00,NA,NA,0.7937608722814209,Update_010,False,0.0,0.0,Initial
Updates,tsk-065,Task 065,NA,NA,2025-01-03 00:00:00,NA,NA,0.6654684661450593,Update_010,False,0.0,0.0,Initial
Updates,tsk-066,Task 066,NA,NA,2024-11-09 00:00:00,NA,NA,0.7479585448248514,Update_010,False,0.0,0.0,Initial
Updates,tsk-067,Task 067,NA,NA,2025-03-05 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-068,Task 068,NA,NA,2025-05-23 00:00:00,NA,NA,0.3382075567810888,Update_010,True,0.0,0.0,Initial
Updates,tsk-069,Task 069,NA,NA,2025-05-31 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-070,Task 070,NA,NA,2025-10-15 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-071,Task 071,NA,NA,2025-08-28 00:00:00,NA,NA,0.13824659869959474,Update_010,True,0.0,0.0,Initial
Updates,tsk-072,Task 072,NA,NA,2025-07-09 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-073,Task 073,NA,NA,2025-02-18 00:00:00,NA,NA,0.929306397648397,Update_010,False,0.0,0.0,Initial
Updates,tsk-074,Task 074,NA,NA,2025-06-30 00:00:00,NA,NA,1.0,Update_010,True,0.0,0.0,Initial
Updates,tsk-075,Task 075,NA,NA,2025-02-08 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-001,Task 001,2025-07-09,2025-08-24,2025-07-11,2025-07-29,46.0,1.0,Update_006,False,26.0,10.0,No Change
Updates,tsk-002,Task 002,2025-05-04,2025-07-14,2025-05-07,2025-06-19,71.0,1.0,Update_006,False,25.0,10.0,No Change
Updates,tsk-003,Task 003,2025-04-27,2025-05-27,2025-04-30,2025-05-10,30.0,1.0,Update_006,True,17.0,10.0,No Change
Updates,tsk-004,Task 004,2025-05-25,2025-09-10,2025-05-24,2025-07-20,108.0,1.0,Update_006,True,52.0,10.0,No Change
Updates,tsk-005,Task 005,2025-01-20,2025-04-24,2025-01-17,2025-02-28,94.0,0.6216712010063175,Update_006,False,55.0,10.0,No Change
Updates,tsk-006,Task 006,2024-11-25,2024-12-12,2024-11-26,2024-12-09,17.0,0.51884868624927,Update_006,False,3.0,3.0,No Change
Updates,tsk-007,Task 007,2025-02-09,2025-04-08,2025-02-08,2025-03-22,58.0,1.0,Update_006,False,17.0,10.0,No Change
Updates,tsk-008,Task 008,2025-01-28,2025-03-06,2025-01-28,2025-03-08,37.0,1.0,Update_006,True,-2.0,3.0,No Change
Updates,tsk-009,Task 009,2025-04-08,2025-05-16,2025-04-07,2025-04-29,38.0,0.44529521833630215,Update_006,True,17.0,10.0,No Change
Updates,tsk-010,Task 010,2025-04-23,2025-09-05,2025-04-24,2025-06-12,135.0,0.01,Update_006,True,85.0,10.0,Slipped Further
Updates,tsk-011,Task 011,2025-10-10,2025-11-11,2025-10-07,2025-10-21,32.0,1.0,Update_006,True,21.0,10.0,No Change
Updates,tsk-012,Task 012,2025-03-09,2025-04-21,2025-03-12,2025-04-16,43.0,1.0,Update_006,False,5.0,5.0,No Change
Updates,tsk-013,Task 013,2025-04-17,2025-07-09,2025-04-14,2025-06-08,83.0,0.8711321324986195,Update_006,True,31.0,10.0,Slipped Further
Updates,tsk-014,Task 014,2024-12-12,2025-03-10,2024-12-14,2025-02-10,88.0,0.6999841881596711,Update_006,False,28.0,10.0,No Change
Updates,tsk-015,Task 015,2025-05-12,2025-08-04,2025-05-15,2025-06-05,84.0,1.0,Update_006,False,60.0,10.0,No Change
Updates,tsk-016,Task 016,2025-06-16,2025-09-25,2025-06-17,2025-07-16,101.0,1.0,Update_006,False,71.0,10.0,No Change
Updates,tsk-017,Task 017,2025-02-17,2025-03-28,2025-02-15,2025-03-03,39.0,0.9386594293064795,Update_006,False,25.0,10.0,No Change
Updates,tsk-018,Task 018,2024-12-31,2025-02-11,2024-12-31,2025-01-19,42.0,0.503155074173281,Update_006,False,23.0,10.0,No Change
Updates,tsk-019,Task 019,2025-07-17,2025-10-02,2025-07-18,2025-08-14,77.0,1.0,Update_006,False,49.0,10.0,No Change
Updates,tsk-020,Task 020,2025-04-10,2025-07-08,2025-04-07,2025-05-24,89.0,1.0,Update_006,False,45.0,10.0,No Change
Updates,tsk-021,Task 021,2024-12-21,2025-02-25,2024-12-23,2025-02-04,66.0,1.0,Update_006,False,21.0,10.0,No Change
Updates,tsk-022,Task 022,2025-08-22,2025-09-12,2025-08-21,2025-09-01,21.0,1.0,Update_006,False,11.0,10.0,No Change
Updates,tsk-023,Task 023,2025-01-11,2025-01-30,2025-01-14,2025-01-30,19.0,0.6102760729210743,Update_006,False,0.0,0.0,No Change
Updates,tsk-024,Task 024,2025-02-11,2025-06-19,2025-02-14,2025-03-27,128.0,1.0,Update_006,False,84.0,10.0,No Change
Updates,tsk-025,Task 025,2025-05-06,NA,2025-05-07,2025-06-21,NA,0.005841434315287536,Update_006,False,0.0,0.0,Initial
Updates,tsk-026,Task 026,2025-06-22,2025-08-14,2025-06-19,2025-07-25,53.0,1.0,Update_006,False,20.0,10.0,No Change
Updates,tsk-027,Task 027,2025-08-29,2025-11-18,2025-08-29,2025-10-27,81.0,0.3491858223363188,Update_006,True,22.0,10.0,No Change
Updates,tsk-028,Task 028,2025-07-25,2025-09-03,2025-07-22,2025-08-11,40.0,1.0,Update_006,False,23.0,10.0,No Change
Updates,tsk-029,Task 029,2025-03-22,2025-04-25,2025-03-22,2025-04-13,34.0,1.0,Update_006,False,12.0,10.0,No Change
Updates,tsk-030,Task 030,2024-12-02,2024-12-20,2024-12-04,2024-12-17,18.0,0.13445104742176106,Update_006,False,3.0,3.0,No Change
Updates,tsk-031,Task 031,2025-05-26,2025-08-05,2025-05-26,2025-07-01,71.0,1.0,Update_006,False,35.0,10.0,No Change
Updates,tsk-032,Task 032,2025-04-12,2025-05-23,2025-04-15,2025-05-17,41.0,1.0,Update_006,True,6.0,10.0,No Change
Updates,tsk-033,Task 033,2025-06-03,2025-07-22,2025-06-03,2025-07-08,49.0,1.0,Update_006,False,14.0,10.0,No Change
Updates,tsk-034,Task 034,2025-05-30,2025-07-13,2025-05-30,2025-07-16,44.0,0.7659383604272401,Update_006,False,-3.0,0.0,No Change
Updates,tsk-035,Task 035,2024-12-20,2025-02-13,2024-12-20,2025-02-02,55.0,1.0,Update_006,False,11.0,10.0,Initial
Updates,tsk-036,Task 036,2025-08-14,2025-10-01,2025-08-12,2025-08-29,48.0,1.0,Update_006,True,33.0,10.0,No Change
Updates,tsk-037,Task 037,2025-03-08,2025-04-16,2025-03-09,2025-04-06,39.0,1.0,Update_006,False,10.0,10.0,No Change
Updates,tsk-038,Task 038,2025-01-05,2025-03-17,2025-01-08,2025-03-07,71.0,0.01,Update_006,False,10.0,10.0,Slipped Further
Updates,tsk-039,Task 039,2025-02-03,2025-04-23,2025-02-04,2025-02-24,79.0,1.0,Update_006,True,58.0,10.0,No Change
Updates,tsk-040,Task 040,2025-01-19,2025-04-02,2025-01-18,2025-03-12,73.0,0.33657916336735927,Update_006,False,21.0,10.0,No Change
Updates,tsk-041,Task 041,2025-02-28,2025-05-09,2025-02-26,2025-03-22,70.0,0.3242828140528754,Update_006,False,48.0,10.0,No Change
Updates,tsk-042,Task 042,2025-02-07,2025-02-21,2025-02-04,2025-02-24,14.0,0.14600542093482408,Update_006,False,-3.0,0.0,Slipped Further
Updates,tsk-043,Task 043,2025-07-04,2025-09-15,2025-07-04,2025-08-25,73.0,1.0,Update_006,False,21.0,10.0,No Change
Updates,tsk-044,Task 044,2025-05-25,2025-08-21,2025-05-23,2025-06-21,88.0,1.0,Update_006,False,61.0,10.0,Initial
Updates,tsk-045,Task 045,2025-05-03,2025-05-21,2025-05-04,2025-05-23,18.0,0.9312052509026298,Update_006,False,-2.0,0.0,No Change
Updates,tsk-046,Task 046,2025-10-16,2025-12-24,2025-10-15,2025-11-29,69.0,0.20764914523705078,Update_006,False,25.0,10.0,No Change
Updates,tsk-047,Task 047,2025-04-12,2025-06-12,2025-04-12,2025-05-30,61.0,0.7683367530469489,Update_006,False,13.0,10.0,No Change
Updates,tsk-048,Task 048,2025-04-19,2025-06-22,2025-04-20,2025-06-04,64.0,1.0,Update_006,False,18.0,10.0,No Change
Updates,tsk-049,Task 049,2025-05-03,2025-06-18,2025-05-05,2025-05-21,46.0,1.0,Update_006,True,28.0,10.0,Slipped Further
Updates,tsk-050,Task 050,2024-11-25,2024-12-12,2024-11-22,2024-12-16,17.0,1.0,Update_006,False,-4.0,0.0,No Change
Updates,tsk-051,Task 051,2025-01-30,2025-04-22,2025-01-28,2025-03-25,82.0,1.0,Update_006,True,28.0,10.0,No Change
Updates,tsk-052,Task 052,2025-09-09,NA,2025-09-06,2025-10-12,NA,0.008072020330009632,Update_006,True,0.0,0.0,Initial
Updates,tsk-053,Task 053,2024-11-07,2025-01-30,2024-11-07,2025-01-06,84.0,1.0,Update_006,False,24.0,10.0,No Change
Updates,tsk-054,Task 054,2025-03-24,2025-04-30,2025-03-21,2025-05-05,37.0,0.8626650173251,Update_006,True,-5.0,0.0,No Change
Updates,tsk-055,Task 055,2024-12-17,2025-01-23,2024-12-15,2025-01-22,37.0,1.0,Update_006,False,1.0,1.0,No Change
Updates,tsk-056,Task 056,2025-07-14,2025-09-27,2025-07-13,2025-08-20,75.0,0.8205227946378443,Update_006,False,38.0,10.0,No Change
Updates,tsk-057,Task 057,2025-05-03,2025-08-05,2025-04-30,2025-06-24,94.0,0.14550246391982535,Update_006,False,42.0,10.0,No Change
Updates,tsk-058,Task 058,2025-02-10,2025-05-01,2025-02-12,2025-04-13,80.0,1.0,Update_006,False,18.0,10.0,No Change
Updates,tsk-059,Task 059,2025-04-19,2025-05-27,2025-04-20,2025-05-20,38.0,1.0,Update_006,True,7.0,10.0,No Change
Updates,tsk-060,Task 060,2024-11-24,2025-02-22,2024-11-25,2024-12-28,90.0,0.8531933236461164,Update_006,False,56.0,10.0,No Change
Updates,tsk-061,Task 061,2025-07-23,2025-08-03,2025-07-23,2025-08-07,11.0,0.01,Update_006,False,-4.0,0.0,No Change
Updates,tsk-062,Task 062,2025-05-12,2025-07-19,2025-05-09,2025-05-28,68.0,1.0,Update_006,True,52.0,10.0,No Change
Updates,tsk-063,Task 063,2024-12-26,2025-03-15,2024-12-24,2025-01-26,79.0,0.32806835796690603,Update_006,True,48.0,10.0,No Change
Updates,tsk-064,Task 064,2025-05-20,2025-08-11,2025-05-22,2025-07-10,83.0,0.6389652408681233,Update_006,False,32.0,10.0,No Change
Updates,tsk-065,Task 065,2025-01-02,2025-03-16,2025-01-03,2025-02-24,73.0,1.0,Update_006,False,20.0,10.0,Initial
Updates,tsk-066,Task 066,2024-11-08,2024-12-05,2024-11-09,2024-12-07,27.0,1.0,Update_006,False,-2.0,0.0,No Change
Updates,tsk-067,Task 067,2025-03-05,2025-05-25,2025-03-05,2025-04-24,81.0,1.0,Update_006,False,31.0,10.0,No Change
Updates,tsk-068,Task 068,2025-05-21,2025-08-28,2025-05-23,2025-07-08,99.0,0.8632035503415605,Update_006,True,51.0,10.0,No Change
Updates,tsk-069,Task 069,2025-05-29,2025-08-01,2025-05-31,2025-07-11,64.0,0.6365101742979717,Update_006,False,21.0,10.0,No Change
Updates,tsk-070,Task 070,2025-10-17,2026-01-15,2025-10-15,2025-12-05,90.0,1.0,Update_006,False,41.0,10.0,No Change
Updates,tsk-071,Task 071,2025-08-31,2025-10-15,2025-08-28,2025-10-09,45.0,1.0,Update_006,True,6.0,10.0,No Change
Updates,tsk-072,Task 072,2025-07-06,2025-09-01,2025-07-09,2025-08-09,57.0,1.0,Update_006,False,23.0,10.0,No Change
Updates,tsk-073,Task 073,2025-02-20,2025-05-02,2025-02-18,2025-03-10,71.0,0.48597615143630274,Update_006,False,53.0,10.0,No Change
Updates,tsk-074,Task 074,2025-07-03,2025-09-28,2025-06-30,2025-08-04,87.0,0.827769939325793,Update_006,True,55.0,10.0,No Change
Updates,tsk-075,Task 075,2025-02-11,2025-04-01,2025-02-08,2025-03-25,49.0,0.2597768297654758,Update_006,False,7.0,7.0,No Change
Updates,tsk-001,Task 001,2025-07-09,2025-08-24,2025-07-11,2025-07-29,46.0,1.0,Update_012,False,26.0,10.0,No Change
Updates,tsk-002,Task 002,2025-05-04,2025-07-14,2025-05-07,2025-06-19,71.0,0.1492797393792979,Update_012,False,25.0,10.0,No Change
Updates,tsk-003,Task 003,2025-04-27,2025-05-27,2025-04-30,2025-05-10,30.0,1.0,Update_012,True,17.0,10.0,No Change
Updates,tsk-004,Task 004,2025-05-25,2025-09-10,2025-05-24,2025-07-20,108.0,0.23860174109323984,Update_012,True,52.0,10.0,No Change
Updates,tsk-005,Task 005,2025-01-20,2025-04-29,2025-01-17,2025-02-28,99.0,1.0,Update_012,False,60.0,10.0,No Change
Updates,tsk-006,Task 006,2024-11-25,2024-12-12,2024-11-26,2024-12-09,17.0,0.3463771914016039,Update_012,False,3.0,3.0,No Change
Updates,tsk-007,Task 007,2025-02-09,2025-06-20,2025-02-08,2025-03-22,131.0,0.01,Update_012,False,90.0,10.0,Slipped Further
Updates,tsk-008,Task 008,2025-01-28,2025-03-03,2025-01-28,2025-03-08,34.0,0.42057032539370015,Update_012,True,-5.0,0.0,No Change
Updates,tsk-009,Task 009,2025-04-08,2025-05-16,2025-04-07,2025-04-29,38.0,0.9309418753814612,Update_012,True,17.0,10.0,No Change
Updates,tsk-010,Task 010,2025-04-23,2025-09-05,2025-04-24,2025-06-12,135.0,1.0,Update_012,True,85.0,10.0,No Change
Updates,tsk-011,Task 011,2025-10-10,2025-11-18,2025-10-07,2025-10-21,39.0,0.15447931504042772,Update_012,True,28.0,10.0,No Change
Updates,tsk-012,Task 012,2025-03-09,2025-04-21,2025-03-12,2025-04-16,43.0,1.0,Update_012,False,5.0,5.0,No Change
Updates,tsk-013,Task 013,2025-04-17,2025-07-09,2025-04-14,2025-06-08,83.0,1.0,Update_012,True,31.0,10.0,No Change
Updates,tsk-014,Task 014,2024-12-12,2025-03-19,2024-12-14,2025-02-10,97.0,0.5981965264824795,Update_012,False,37.0,10.0,No Change
Updates,tsk-015,Task 015,2025-05-12,2025-08-04,2025-05-15,2025-06-05,84.0,0.5603052243501304,Update_012,False,60.0,10.0,No Change
Updates,tsk-016,Task 016,2025-06-16,2025-10-03,2025-06-17,2025-07-16,109.0,0.3089952471630677,Update_012,False,79.0,10.0,No Change
Updates,tsk-017,Task 017,2025-02-17,2025-03-28,2025-02-15,2025-03-03,39.0,1.0,Update_012,False,25.0,10.0,No Change
Updates,tsk-018,Task 018,2024-12-31,2025-02-11,2024-12-31,2025-01-19,42.0,0.6322353401112174,Update_012,False,23.0,10.0,No Change
Updates,tsk-019,Task 019,2025-07-17,2025-10-02,2025-07-18,2025-08-14,77.0,0.14497522820463216,Update_012,False,49.0,10.0,No Change
Updates,tsk-020,Task 020,2025-04-10,2025-08-14,2025-04-07,2025-05-24,126.0,0.6075352228504289,Update_012,False,82.0,10.0,Slipped Further
Updates,tsk-021,Task 021,2024-12-21,2025-02-25,2024-12-23,2025-02-04,66.0,0.27437146642678373,Update_012,False,21.0,10.0,No Change
Updates,tsk-022,Task 022,2025-08-22,2025-09-21,2025-08-21,2025-09-01,30.0,1.0,Update_012,False,20.0,10.0,No Change
Updates,tsk-023,Task 023,2025-01-11,2025-01-30,2025-01-14,2025-01-30,19.0,0.38418500188354465,Update_012,False,0.0,0.0,No Change
Updates,tsk-024,Task 024,2025-02-11,2025-06-19,2025-02-14,2025-03-27,128.0,1.0,Update_012,False,84.0,10.0,No Change
Updates,tsk-025,Task 025,2025-05-06,2025-09-09,2025-05-07,2025-06-21,126.0,0.5808871763559229,Update_012,False,80.0,10.0,No Change
Updates,tsk-026,Task 026,2025-06-22,2025-08-14,2025-06-19,2025-07-25,53.0,1.0,Update_012,False,20.0,10.0,No Change
Updates,tsk-027,Task 027,2025-08-29,2025-11-19,2025-08-29,2025-10-27,82.0,0.47257417403591895,Update_012,True,23.0,10.0,No Change
Updates,tsk-028,Task 028,2025-07-25,2025-09-03,2025-07-22,2025-08-11,40.0,0.4073562706189867,Update_012,False,23.0,10.0,No Change
Updates,tsk-029,Task 029,2025-03-22,2025-04-25,2025-03-22,2025-04-13,34.0,1.0,Update_012,False,12.0,10.0,No Change
Updates,tsk-030,Task 030,2024-12-02,2024-12-20,2024-12-04,2024-12-17,18.0,0.49242991863522856,Update_012,False,3.0,3.0,No Change
Updates,tsk-031,Task 031,2025-05-26,2025-08-05,2025-05-26,2025-07-01,71.0,1.0,Update_012,False,35.0,10.0,No Change
Updates,tsk-032,Task 032,2025-04-12,2025-06-01,2025-04-15,2025-05-17,50.0,0.5637646608764962,Update_012,True,15.0,10.0,No Change
Updates,tsk-033,Task 033,2025-06-03,2025-07-22,2025-06-03,2025-07-08,49.0,1.0,Update_012,False,14.0,10.0,No Change
Updates,tsk-034,Task 034,2025-05-30,2025-07-13,2025-05-30,2025-07-16,44.0,1.0,Update_012,False,-3.0,0.0,No Change
Updates,tsk-035,Task 035,2024-12-20,2025-04-21,2024-12-20,2025-02-02,122.0,0.3796354847450838,Update_012,False,78.0,10.0,No Change
Updates,tsk-036,Task 036,2025-08-14,2025-10-01,2025-08-12,2025-08-29,48.0,0.16048819601432338,Update_012,True,33.0,10.0,No Change
Updates,tsk-037,Task 037,2025-03-08,2025-04-16,2025-03-09,2025-04-06,39.0,0.22025542502909198,Update_012,False,10.0,10.0,No Change
Updates,tsk-038,Task 038,2025-01-05,2025-03-17,2025-01-08,2025-03-07,71.0,1.0,Update_012,False,10.0,10.0,No Change
Updates,tsk-039,Task 039,2025-02-03,2025-04-23,2025-02-04,2025-02-24,79.0,1.0,Update_012,True,58.0,10.0,No Change
Updates,tsk-040,Task 040,2025-01-19,2025-04-02,2025-01-18,2025-03-12,73.0,0.20047168439712587,Update_012,False,21.0,10.0,No Change
Updates,tsk-041,Task 041,2025-02-28,2025-05-16,2025-02-26,2025-03-22,77.0,0.24434203055644527,Update_012,False,55.0,10.0,No Change
Updates,tsk-042,Task 042,2025-02-07,2025-02-21,2025-02-04,2025-02-24,14.0,0.20262452461477226,Update_012,False,-3.0,0.0,No Change
Updates,tsk-043,Task 043,2025-07-04,2025-09-15,2025-07-04,2025-08-25,73.0,0.5387812807584911,Update_012,False,21.0,10.0,No Change
Updates,tsk-044,Task 044,2025-05-25,2025-08-21,2025-05-23,2025-06-21,88.0,1.0,Update_012,False,61.0,10.0,No Change
Updates,tsk-045,Task 045,2025-05-03,2025-05-21,2025-05-04,2025-05-23,18.0,1.0,Update_012,False,-2.0,0.0,No Change
Updates,tsk-046,Task 046,2025-10-16,2025-12-24,2025-10-15,2025-11-29,69.0,1.0,Update_012,False,25.0,10.0,No Change
Updates,tsk-047,Task 047,2025-04-12,2025-06-12,2025-04-12,2025-05-30,61.0,0.8923794782273456,Update_012,False,13.0,10.0,No Change
Updates,tsk-048,Task 048,2025-04-19,2025-08-15,2025-04-20,2025-06-04,118.0,1.0,Update_012,False,72.0,10.0,No Change
Updates,tsk-049,Task 049,2025-05-03,2025-06-18,2025-05-05,2025-05-21,46.0,1.0,Update_012,True,28.0,10.0,No Change
Updates,tsk-050,Task 050,2024-11-25,2024-12-12,2024-11-22,2024-12-16,17.0,1.0,Update_012,False,-4.0,0.0,No Change
Updates,tsk-051,Task 051,2025-01-30,2025-04-22,2025-01-28,2025-03-25,82.0,0.5696522685209544,Update_012,True,28.0,10.0,No Change
Updates,tsk-052,Task 052,2025-09-09,2025-10-15,2025-09-06,2025-10-12,36.0,1.0,Update_012,True,3.0,8.0,No Change
Updates,tsk-053,Task 053,2024-11-07,2025-04-21,2024-11-07,2025-01-06,165.0,0.6610984431407498,Update_012,False,105.0,10.0,Slipped Further
Updates,tsk-054,Task 054,2025-03-24,2025-04-30,2025-03-21,2025-05-05,37.0,1.0,Update_012,True,-5.0,0.0,No Change
Updates,tsk-055,Task 055,2024-12-17,2025-01-23,2024-12-15,2025-01-22,37.0,0.40520076940429445,Update_012,False,1.0,1.0,No Change
Updates,tsk-056,Task 056,2025-07-14,2025-09-27,2025-07-13,2025-08-20,75.0,1.0,Update_012,False,38.0,10.0,No Change
Updates,tsk-057,Task 057,2025-05-03,2025-08-21,2025-04-30,2025-06-24,110.0,1.0,Update_012,False,58.0,10.0,No Change
Updates,tsk-058,Task 058,2025-02-10,2025-05-01,2025-02-12,2025-04-13,80.0,1.0,Update_012,False,18.0,10.0,No Change
Updates,tsk-059,Task 059,2025-04-19,2025-05-27,2025-04-20,2025-05-20,38.0,0.6208188723407921,Update_012,True,7.0,10.0,No Change
Updates,tsk-060,Task 060,2024-11-24,2025-02-22,2024-11-25,2024-12-28,90.0,0.6778785883417707,Update_012,False,56.0,10.0,No Change
Updates,tsk-061,Task 061,2025-07-23,2025-08-03,2025-07-23,2025-08-07,11.0,0.4820558561928029,Update_012,False,-4.0,0.0,No Change
Updates,tsk-062,Task 062,2025-05-12,2025-07-19,2025-05-09,2025-05-28,68.0,1.0,Update_012,True,52.0,10.0,No Change
Updates,tsk-063,Task 063,2024-12-26,2025-03-15,2024-12-24,2025-01-26,79.0,0.8358165718652454,Update_012,True,48.0,10.0,No Change
Updates,tsk-064,Task 064,2025-05-20,2025-08-11,2025-05-22,2025-07-10,83.0,0.6687570974394914,Update_012,False,32.0,10.0,No Change
Updates,tsk-065,Task 065,2025-01-02,2025-03-22,2025-01-03,2025-02-24,79.0,1.0,Update_012,False,26.0,10.0,No Change
Updates,tsk-066,Task 066,2024-11-08,2024-12-05,2024-11-09,2024-12-07,27.0,0.01,Update_012,False,-2.0,0.0,No Change
Updates,tsk-067,Task 067,2025-03-05,2025-05-18,2025-03-05,2025-04-24,74.0,0.5588734118473819,Update_012,False,24.0,10.0,No Change
Updates,tsk-068,Task 068,2025-05-21,2025-08-28,2025-05-23,2025-07-08,99.0,1.0,Update_012,True,51.0,10.0,No Change
Updates,tsk-069,Task 069,2025-05-29,2025-08-01,2025-05-31,2025-07-11,64.0,0.8098034511198414,Update_012,False,21.0,10.0,No Change
Updates,tsk-070,Task 070,2025-10-17,2026-01-15,2025-10-15,2025-12-05,90.0,0.9106373452383337,Update_012,False,41.0,10.0,No Change
Updates,tsk-071,Task 071,2025-08-31,2025-10-21,2025-08-28,2025-10-09,51.0,0.5449575596466533,Update_012,True,12.0,10.0,No Change
Updates,tsk-072,Task 072,2025-07-06,2025-09-01,2025-07-09,2025-08-09,57.0,0.889440481772308,Update_012,False,23.0,10.0,No Change
Updates,tsk-073,Task 073,2025-02-20,2025-05-02,2025-02-18,2025-03-10,71.0,0.16966380854404522,Update_012,False,53.0,10.0,No Change
Updates,tsk-074,Task 074,2025-07-03,2025-09-28,2025-06-30,2025-08-04,87.0,1.0,Update_012,True,55.0,10.0,No Change
Updates,tsk-075,Task 075,2025-02-11,2025-04-06,2025-02-08,2025-03-25,54.0,0.2130833288274723,Update_012,False,12.0,10.0,No Change
Updates,tsk-001,Task 001,2025-07-09,2025-08-24,2025-07-11,2025-07-29,46.0,1.0,Update_013,False,26.0,10.0,No Change
Updates,tsk-002,Task 002,2025-05-04,2025-07-14,2025-05-07,2025-06-19,71.0,0.8941258194827555,Update_013,False,25.0,10.0,No Change
Updates,tsk-003,Task 003,2025-04-27,2025-05-27,2025-04-30,2025-05-10,30.0,1.0,Update_013,True,17.0,10.0,No Change
Updates,tsk-004,Task 004,2025-05-25,2025-09-10,2025-05-24,2025-07-20,108.0,1.0,Update_013,True,52.0,10.0,No Change
Updates,tsk-005,Task 005,2025-01-20,2025-04-29,2025-01-17,2025-02-28,99.0,0.5088580548919851,Update_013,False,60.0,10.0,No Change
Updates,tsk-006,Task 006,2024-11-25,2024-12-12,2024-11-26,2024-12-09,17.0,0.44986507248130675,Update_013,False,3.0,3.0,No Change
Updates,tsk-007,Task 007,2025-02-09,2025-06-20,2025-02-08,2025-03-22,131.0,1.0,Update_013,False,90.0,10.0,No Change
Updates,tsk-008,Task 008,2025-01-28,2025-03-03,2025-01-28,2025-03-08,34.0,1.0,Update_013,True,-5.0,0.0,No Change
Updates,tsk-009,Task 009,2025-04-08,2025-05-16,2025-04-07,2025-04-29,38.0,1.0,Update_013,True,17.0,10.0,No Change
Updates,tsk-010,Task 010,2025-04-23,2025-09-05,2025-04-24,2025-06-12,135.0,1.0,Update_013,True,85.0,10.0,No Change
Updates,tsk-011,Task 011,2025-10-10,2025-11-18,2025-10-07,2025-10-21,39.0,1.0,Update_013,True,28.0,10.0,No Change
Updates,tsk-012,Task 012,2025-03-09,2025-04-21,2025-03-12,2025-04-16,43.0,0.37885874327434776,Update_013,False,5.0,5.0,No Change
Updates,tsk-013,Task 013,2025-04-17,2025-07-09,2025-04-14,2025-06-08,83.0,1.0,Update_013,True,31.0,10.0,No Change
Updates,tsk-014,Task 014,2024-12-12,2025-03-19,2024-12-14,2025-02-10,97.0,1.0,Update_013,False,37.0,10.0,No Change
Updates,tsk-015,Task 015,2025-05-12,2025-08-04,2025-05-15,2025-06-05,84.0,0.503769373372517,Update_013,False,60.0,10.0,No Change
Updates,tsk-016,Task 016,2025-06-16,2025-10-03,2025-06-17,2025-07-16,109.0,0.426830590955371,Update_013,False,79.0,10.0,No Change
